process_id,input_size,output_size,priority,final_delay
8507,240,38,18,7.503706666666666
8508,72,12,7,2.2511200000000002
8509,145,109,3,4.534636666666667
8510,74,19,9,2.3137399999999997
8511,176,17,14,5.502573333333333
8512,76,21,1,2.3762933333333334
8513,181,175,4,5.660996666666667
8514,166,118,9,5.191286666666667
8515,54,29,1,1.6886066666666668
8516,272,34,15,8.50408
8517,19,17,2,0.59423
8518,205,13,10,6.409156666666667
8519,13,10,12,0.4065566666666667
8520,149,63,7,4.6590766666666665
8521,143,104,12,4.472043333333334
8522,11,11,12,0.34404333333333337
8523,208,79,8,6.503826666666667
8524,273,263,13,8.538396666666667
8525,78,25,13,2.4388733333333334
8526,239,64,18,7.47279
8527,42,34,12,1.3135133333333333
8528,134,115,20,4.19082
8529,225,39,10,7.03477
8530,92,55,15,2.87696
8531,227,93,20,7.098016666666667
8532,152,64,14,4.75288
8533,270,86,4,8.442246666666668
8534,125,26,8,3.908263333333333
8535,232,228,15,7.2561333333333335
8536,118,46,8,3.689686666666667
8537,278,157,12,8.693299999999999
8538,176,25,6,5.502680000000001
8539,247,18,13,7.722283333333333
8540,210,55,2,6.566033333333333
8541,298,15,6,9.316673333333332
8542,264,55,12,8.254253333333333
8543,159,83,17,4.9719766666666665
8544,207,28,7,6.471883333333333
8545,128,20,13,4.001973333333333
8546,184,64,15,5.753306666666667
8547,283,57,5,8.848283333333333
8548,46,10,15,1.4382466666666667
8549,126,86,16,3.9403266666666665
8550,246,167,8,7.693006666666667
8551,285,157,14,8.912143333333333
8552,184,26,12,5.7528
8553,224,94,4,7.00424
8554,175,30,19,5.4714833333333335
8555,172,111,4,5.378773333333333
8556,213,199,19,6.661743333333333
8557,177,98,2,5.534916666666667
8558,60,13,12,1.8759733333333333
8559,113,113,7,3.5342633333333335
8560,117,36,4,3.65829
8561,297,180,20,9.287609999999999
8562,150,106,16,4.6909133333333335
8563,15,13,18,0.46912333333333334
8564,119,25,17,3.72067
8565,38,12,2,1.1881666666666666
8566,15,14,5,0.46913666666666665
8567,224,76,4,7.0040000000000004
8568,44,33,13,1.3760266666666667
8569,60,24,5,1.87612
8570,243,171,3,7.59927
8571,204,131,16,6.379466666666667
8572,11,10,20,0.34403
8573,201,111,2,6.28541
8574,156,15,12,4.877280000000001
8575,67,17,11,2.0948700000000002
8576,154,140,16,4.81642
8577,247,58,12,7.722816666666667
8578,176,108,4,5.503786666666667
8579,128,52,6,4.0024
8580,296,154,6,9.255999999999998
8581,41,28,18,1.28217
8582,100,24,1,3.126653333333333
8583,219,159,1,6.848789999999999
8584,232,178,15,7.255466666666666
8585,193,103,20,6.035196666666667
8586,148,22,3,4.627266666666666
8587,277,86,17,8.66109
8588,134,102,16,4.190646666666667
8589,129,115,3,4.034503333333333
8590,154,73,14,4.815526666666667
8591,191,186,13,5.973776666666667
8592,77,61,8,2.40809
8593,271,17,13,8.47259
8594,228,144,18,7.1299600000000005
8595,216,20,18,6.753146666666667
8596,209,15,19,6.534236666666667
8597,237,154,20,7.411463333333334
8598,74,54,19,2.3142066666666663
8599,219,90,18,6.8478699999999995
8600,117,115,16,3.659343333333333
8601,201,180,8,6.2863299999999995
8602,43,23,18,1.34463
8603,36,20,8,1.1257466666666667
8604,46,46,1,1.4387266666666667
8605,253,124,5,7.911276666666667
8606,111,67,17,3.4711233333333333
8607,271,195,3,8.474963333333333
8608,294,176,2,9.193766666666667
8609,131,88,3,4.09667
8610,269,136,13,8.41165
8611,231,18,2,7.2220699999999995
8612,179,62,9,5.596963333333333
8613,279,82,15,8.723563333333333
8614,194,132,3,6.066846666666667
8615,68,13,17,2.12608
8616,184,109,13,5.7539066666666665
8617,54,28,11,1.6885933333333334
8618,284,268,19,8.88236
8619,290,52,15,9.06706
8620,219,200,16,6.849336666666666
8621,58,53,7,1.81398
8622,75,24,14,2.3450699999999998
8623,143,98,5,4.471963333333333
8624,70,44,4,2.1890199999999997
8625,263,142,7,8.22415
8626,49,19,1,1.5321566666666668
8627,101,23,8,3.157903333333333
8628,26,17,20,0.8130733333333334
8629,93,59,2,2.9082766666666666
8630,75,68,18,2.3456566666666667
8631,265,109,6,8.286236666666667
8632,194,142,4,6.06698
8633,238,165,2,7.442873333333334
8634,111,75,4,3.47123
8635,134,84,1,4.190406666666667
8636,193,122,9,6.03545
8637,231,120,4,7.22343
8638,13,12,10,0.40658333333333335
8639,215,210,6,6.7244166666666665
8640,88,14,3,2.75136
8641,77,73,11,2.4082500000000002
8642,52,52,6,1.6263866666666669
8643,31,19,9,0.9694166666666667
8644,118,98,2,3.69038
8645,291,225,16,9.10063
8646,42,41,18,1.3136066666666666
8647,211,174,16,6.598883333333333
8648,291,225,20,9.10063
8649,175,155,20,5.47315
8650,279,64,7,8.723323333333333
8651,162,105,13,5.06606
8652,116,15,1,3.6267466666666666
8653,62,54,13,1.9390466666666668
8654,299,293,8,9.351643333333334
8655,109,108,11,3.4091433333333336
8656,152,45,12,4.752626666666667
8657,187,173,7,5.84855
8658,236,106,18,7.379560000000001
8659,99,26,20,3.095416666666667
8660,120,77,12,3.7526266666666666
8661,186,137,10,5.816806666666667
8662,159,52,7,4.971563333333333
8663,143,28,20,4.47103
8664,10,10,20,0.31276666666666664
8665,41,39,10,1.2823166666666668
8666,167,87,6,5.222136666666667
8667,208,17,1,6.503
8668,228,88,18,7.129213333333333
8669,291,128,11,9.099336666666668
8670,240,240,13,7.506399999999999
8671,82,20,6,2.56386
8672,197,116,17,6.160423333333334
8673,111,77,13,3.4712566666666667
8674,16,16,11,0.5004266666666666
8675,136,84,17,4.252933333333334
8676,235,20,8,7.34715
8677,14,14,13,0.43787333333333334
8678,172,91,15,5.3785066666666665
8679,278,232,9,8.6943
8680,278,108,7,8.692646666666667
8681,228,94,13,7.129293333333334
8682,83,66,5,2.595736666666667
8683,161,134,20,5.035183333333333
8684,209,39,15,6.534556666666666
8685,71,34,2,2.22015
8686,86,31,19,2.68906
8687,181,23,9,5.65897
8688,236,88,7,7.37932
8689,17,17,11,0.5317033333333334
8690,117,47,17,3.658436666666667
8691,35,30,16,1.0946166666666666
8692,216,50,3,6.753546666666667
8693,265,72,11,8.285743333333333
8694,31,31,14,0.9695766666666668
8695,216,135,5,6.7546800000000005
8696,247,218,5,7.724950000000001
8697,196,192,15,6.1301733333333335
8698,198,127,11,6.191833333333334
8699,103,54,10,3.2208433333333333
8700,128,82,12,4.0028
8701,55,48,6,1.7201233333333332
8702,123,86,4,3.8465366666666667
8703,196,166,4,6.129826666666667
8704,213,213,7,6.66193
8705,120,86,13,3.7527466666666665
8706,10,10,12,0.31276666666666664
8707,159,115,4,4.972403333333333
8708,118,40,8,3.6896066666666667
8709,248,139,12,7.75516
8710,27,19,1,0.8443633333333334
8711,180,163,5,5.629573333333333
8712,285,169,1,8.912303333333334
8713,136,15,6,4.252013333333334
8714,187,144,7,5.848163333333334
8715,229,96,9,7.160583333333333
8716,247,243,14,7.7252833333333335
8717,300,213,2,9.38184
8718,115,61,5,3.5960966666666665
8719,255,201,16,7.97483
8720,298,277,8,9.320166666666665
8721,255,53,14,7.972856666666667
8722,199,187,19,6.223896666666667
8723,205,119,16,6.41057
8724,32,11,10,1.0005733333333333
8725,12,12,15,0.37532
8726,168,160,18,5.254373333333333
8727,183,50,11,5.721856666666667
8728,95,28,17,2.9703899999999996
8729,90,84,16,2.8148199999999997
8730,39,15,7,1.21947
8731,124,110,7,3.87812
8732,115,21,6,3.5955633333333332
8733,171,142,15,5.347923333333333
8734,68,19,15,2.12616
8735,280,93,16,8.754973333333332
8736,184,164,20,5.75464
8737,47,22,17,1.46967
8738,105,62,17,3.2834766666666666
8739,168,131,5,5.253986666666666
8740,46,35,13,1.43858
8741,291,112,13,9.099123333333333
8742,29,27,19,0.9069966666666667
8743,148,82,20,4.628066666666666
8744,219,105,18,6.84807
8745,219,88,4,6.847843333333333
8746,260,46,6,8.12908
8747,168,92,2,5.253466666666666
8748,260,104,12,8.129853333333333
8749,195,103,4,6.097723333333334
8750,145,80,2,4.53425
8751,86,42,11,2.6892066666666667
8752,153,152,9,4.785316666666667
8753,275,73,13,8.598389999999998
8754,53,17,10,1.6571833333333332
8755,65,28,20,2.0324899999999997
8756,135,59,12,4.221336666666667
8757,63,53,6,1.9702966666666666
8758,289,163,7,9.037276666666667
8759,277,225,3,8.662943333333333
8760,223,55,19,6.972456666666667
8761,219,106,2,6.848083333333333
8762,199,153,7,6.223443333333333
8763,229,119,19,7.160889999999999
8764,44,31,3,1.3760000000000001
8765,270,33,9,8.44154
8766,193,43,19,6.034396666666667
8767,38,26,15,1.1883533333333334
8768,284,277,8,8.88248
8769,235,110,7,7.34835
8770,238,182,9,7.4431
8771,195,156,6,6.0984300000000005
8772,64,41,18,2.0014
8773,239,22,11,7.47223
8774,20,18,12,0.6255066666666667
8775,24,24,7,0.75064
8776,83,67,20,2.5957500000000002
8777,127,46,3,3.9710566666666667
8778,123,47,19,3.846016666666667
8779,26,25,20,0.81318
8780,233,33,14,7.284796666666667
8781,183,104,8,5.722576666666667
8782,294,120,10,9.19302
8783,68,59,4,2.1266933333333333
8784,82,44,19,2.56418
8785,248,146,12,7.755253333333334
8786,29,26,2,0.9069833333333334
8787,30,14,13,0.9380866666666666
8788,252,10,18,7.878493333333333
8789,226,144,6,7.067433333333334
8790,103,34,13,3.2205766666666666
8791,106,72,11,3.3148733333333333
8792,47,10,1,1.46951
8793,163,121,12,5.097536666666667
8794,63,19,20,1.9698433333333334
8795,199,189,2,6.223923333333333
8796,284,40,8,8.87932
8797,200,161,7,6.254813333333333
8798,85,64,6,2.6582366666666664
8799,49,36,8,1.5323833333333334
8800,240,69,10,7.5041199999999995
8801,141,84,16,4.40925
8802,32,25,6,1.0007599999999999
8803,268,179,11,8.38096
8804,204,47,12,6.378346666666666
8805,138,112,20,4.315833333333333
8806,217,206,4,6.7868900000000005
8807,261,202,19,8.162423333333333
8808,289,32,1,9.03553
8809,239,234,11,7.475056666666666
8810,65,45,1,2.0327166666666665
8811,291,238,10,9.100803333333333
8812,51,42,8,1.59499
8813,47,14,20,1.4695633333333333
8814,83,50,7,2.5955233333333334
8815,300,16,1,9.379213333333333
8816,64,23,9,2.0011599999999996
8817,58,53,15,1.81398
8818,85,74,8,2.6583699999999997
8819,270,123,1,8.44274
8820,191,165,1,5.973496666666667
8821,93,26,7,2.907836666666667
8822,204,164,2,6.379906666666667
8823,237,157,5,7.411503333333334
8824,185,165,14,5.785916666666667
8825,177,153,6,5.53565
8826,41,13,16,1.28197
8827,287,37,10,8.97307
8828,11,11,15,0.34404333333333337
8829,205,110,2,6.41045
8830,63,41,18,1.9701366666666666
8831,63,12,14,1.96975
8832,272,144,10,8.505546666666667
8833,164,47,20,5.127813333333333
8834,236,121,15,7.37976
8835,69,12,9,2.15733
8836,24,22,5,0.7506133333333334
8837,19,13,14,0.5941766666666667
8838,130,37,16,4.064726666666666
8839,245,63,14,7.660356666666667
8840,257,91,5,8.03589
8841,111,49,5,3.470883333333333
8842,137,98,5,4.284383333333333
8843,67,60,5,2.0954433333333333
8844,215,38,13,6.722123333333333
8845,237,99,3,7.41073
8846,251,61,18,7.84791
8847,157,73,1,4.909316666666667
8848,24,20,8,0.7505866666666666
8849,148,121,20,4.628586666666666
8850,73,64,1,2.2830766666666666
8851,269,92,17,8.411063333333333
8852,226,40,18,7.066046666666667
8853,208,173,3,6.50508
8854,239,160,8,7.474069999999999
8855,57,17,10,1.7822366666666667
8856,300,236,14,9.382146666666666
8857,97,36,7,3.0330233333333334
8858,38,33,15,1.1884466666666667
8859,12,12,8,0.37532
8860,132,99,20,4.12808
8861,63,43,10,1.9701633333333333
8862,19,12,18,0.5941633333333334
8863,259,197,16,8.099829999999999
8864,68,19,14,2.12616
8865,67,65,12,2.09551
8866,295,32,12,9.223109999999998
8867,139,27,4,4.345963333333333
8868,294,18,20,9.19166
8869,97,15,11,3.0327433333333333
8870,111,58,8,3.4710033333333334
8871,109,101,20,3.40905
8872,46,23,5,1.43842
8873,55,44,5,1.72007
8874,221,118,3,6.910769999999999
8875,117,54,14,3.65853
8876,121,87,10,3.7840233333333333
8877,51,30,14,1.59483
8878,128,12,12,4.0018666666666665
8879,22,19,18,0.6880466666666667
8880,179,134,20,5.597923333333333
8881,27,27,19,0.84447
8882,292,235,16,9.132026666666667
8883,144,56,14,4.502666666666666
8884,44,19,5,1.3758400000000002
8885,199,44,20,6.22199
8886,20,17,18,0.6254933333333333
8887,260,115,3,8.129999999999999
8888,177,152,14,5.535636666666667
8889,234,148,12,7.317593333333333
8890,95,33,5,2.9704566666666667
8891,186,112,19,5.816473333333334
8892,45,12,17,1.4070099999999999
8893,297,19,7,9.285463333333333
8894,104,13,7,3.25156
8895,220,31,18,6.878346666666666
8896,71,16,9,2.21991
8897,23,13,17,0.71923
8898,280,210,14,8.756533333333334
8899,278,189,11,8.693726666666667
8900,207,136,11,6.473323333333334
8901,37,31,16,1.1571566666666666
8902,201,38,9,6.284436666666666
8903,174,77,11,5.440846666666666
8904,60,53,11,1.8765066666666665
8905,151,133,16,4.722536666666667
8906,31,13,16,0.9693366666666667
8907,76,48,19,2.3766533333333335
8908,42,32,12,1.3134866666666665
8909,186,28,4,5.815353333333333
8910,237,120,8,7.41101
8911,187,71,4,5.84719
8912,262,230,1,8.19406
8913,51,30,11,1.59483
8914,116,37,2,3.62704
8915,193,118,3,6.035396666666666
8916,11,10,20,0.34403
8917,143,84,11,4.471776666666667
8918,199,186,14,6.223883333333333
8919,193,112,18,6.035316666666667
8920,163,154,20,5.097976666666667
8921,18,13,3,0.5629133333333334
8922,136,90,6,4.2530133333333335
8923,226,181,12,7.067926666666667
8924,234,54,3,7.31634
8925,165,125,15,5.160116666666667
8926,98,96,2,3.0650866666666667
8927,122,54,15,3.8148466666666665
8928,231,81,9,7.22291
8929,11,11,13,0.34404333333333337
8930,221,191,3,6.911743333333333
8931,295,218,13,9.225589999999999
8932,60,43,10,1.8763733333333332
8933,84,78,7,2.62716
8934,200,109,4,6.2541199999999995
8935,228,41,13,7.128586666666667
8936,213,34,1,6.659543333333334
8937,24,19,10,0.7505733333333333
8938,283,95,1,8.84879
8939,244,91,8,7.629466666666667
8940,272,64,10,8.504480000000001
8941,14,10,20,0.43782
8942,172,72,20,5.378253333333333
8943,229,64,18,7.1601566666666665
8944,117,94,8,3.6590633333333336
8945,14,11,3,0.43783333333333335
8946,131,29,14,4.095883333333333
8947,152,150,17,4.754026666666666
8948,280,230,1,8.7568
8949,147,61,11,4.596523333333334
8950,92,72,8,2.877186666666667
8951,154,35,8,4.8150200000000005
8952,219,193,1,6.849243333333333
8953,164,19,14,5.12744
8954,230,111,5,7.192046666666666
8955,140,123,2,4.3785066666666665
8956,131,22,19,4.09579
8957,254,245,4,7.944153333333333
8958,156,22,20,4.877373333333334
8959,261,248,18,8.163036666666667
8960,34,33,19,1.0633933333333334
8961,157,63,16,4.909183333333334
8962,199,126,20,6.223083333333333
8963,231,68,6,7.222736666666666
8964,244,98,12,7.62956
8965,264,103,2,8.254893333333333
8966,162,41,4,5.065206666666667
8967,143,33,15,4.471096666666667
8968,229,110,17,7.160769999999999
8969,82,41,13,2.56414
8970,188,21,7,5.877786666666667
8971,115,78,20,3.5963233333333333
8972,206,83,18,6.441353333333334
8973,93,37,2,2.9079833333333336
8974,74,30,16,2.3138866666666664
8975,65,62,5,2.0329433333333333
8976,142,26,12,4.43974
8977,11,11,3,0.34404333333333337
8978,189,61,14,5.909583333333333
8979,29,19,12,0.90689
8980,151,50,10,4.72143
8981,12,12,10,0.37532
8982,19,10,10,0.5941366666666666
8983,106,30,20,3.3143133333333332
8984,224,186,4,7.005466666666667
8985,80,73,19,2.50204
8986,91,67,4,2.8458566666666667
8987,195,167,10,6.098576666666667
8988,94,64,15,2.9396066666666667
8989,258,115,10,8.067473333333332
8990,111,84,4,3.4713499999999997
8991,164,85,8,5.12832
8992,271,220,14,8.475296666666667
8993,38,15,15,1.1882066666666666
8994,298,27,20,9.316833333333333
8995,106,106,10,3.3153266666666665
8996,288,155,11,9.005906666666666
8997,193,133,20,6.035596666666667
8998,272,145,7,8.505560000000001
8999,291,52,20,9.098323333333333
9000,241,230,5,7.537529999999999
9001,103,62,9,3.22095
9002,80,64,7,2.5019199999999997
9003,274,207,4,8.568913333333334
9004,175,19,11,5.471336666666667
9005,139,48,10,4.346243333333333
9006,25,22,8,0.7818766666666667
9007,75,57,9,2.34551
9008,48,15,7,1.50084
9009,162,161,18,5.0668066666666665
9010,211,122,15,6.59819
9011,110,20,2,3.439233333333333
9012,243,205,1,7.599723333333333
9013,24,22,6,0.7506133333333334
9014,148,68,12,4.627879999999999
9015,290,261,10,9.069846666666667
9016,163,136,19,5.097736666666667
9017,141,141,19,4.41001
9018,143,19,3,4.47091
9019,89,36,5,2.7829166666666665
9020,204,20,12,6.377986666666667
9021,124,60,7,3.8774533333333334
9022,75,35,1,2.3452166666666665
9023,192,180,11,6.00496
9024,175,153,2,5.473123333333334
9025,37,30,9,1.1571433333333332
9026,156,38,9,4.877586666666667
9027,204,101,11,6.379066666666667
9028,88,56,4,2.75192
9029,153,136,18,4.785103333333334
9030,18,16,13,0.5629533333333333
9031,161,91,16,5.03461
9032,283,34,15,8.847976666666666
9033,252,140,16,7.880226666666666
9034,97,34,16,3.0329966666666666
9035,284,262,18,8.88228
9036,193,146,16,6.03577
9037,229,215,20,7.16217
9038,272,117,12,8.505186666666667
9039,40,33,16,1.2509733333333333
9040,298,98,1,9.317779999999999
9041,221,63,15,6.910036666666667
9042,100,45,20,3.126933333333333
9043,32,11,5,1.0005733333333333
9044,287,190,1,8.97511
9045,200,57,4,6.253426666666666
9046,196,116,5,6.129160000000001
9047,58,55,20,1.8140066666666665
9048,195,129,2,6.09807
9049,288,75,2,9.00484
9050,135,115,12,4.222083333333334
9051,243,211,13,7.599803333333333
9052,155,106,11,4.847230000000001
9053,146,90,6,4.565646666666667
9054,139,39,13,4.346123333333333
9055,292,187,9,9.131386666666668
9056,33,33,7,1.03213
9057,299,224,13,9.350723333333333
9058,144,77,12,4.502946666666666
9059,77,23,15,2.407583333333333
9060,119,110,13,3.7218033333333334
9061,129,122,2,4.034596666666666
9062,156,150,1,4.87908
9063,286,154,13,8.943366666666666
9064,243,241,17,7.600203333333333
9065,162,126,20,5.06634
9066,30,19,13,0.9381533333333333
9067,37,31,16,1.1571566666666666
9068,184,158,20,5.75456
9069,185,164,5,5.785903333333334
9070,190,91,18,5.941246666666666
9071,185,76,16,5.784730000000001
9072,132,98,11,4.128066666666666
9073,80,70,14,2.502
9074,83,67,18,2.5957500000000002
9075,110,95,1,3.440233333333333
9076,95,41,16,2.9705633333333332
9077,286,33,2,8.941753333333333
9078,247,223,5,7.725016666666667
9079,133,33,1,4.158463333333334
9080,208,81,5,6.503853333333334
9081,126,123,1,3.94082
9082,94,80,15,2.93982
9083,267,128,4,8.349016666666667
9084,251,190,17,7.849629999999999
9085,11,11,2,0.34404333333333337
9086,110,77,14,3.4399933333333332
9087,152,17,3,4.752253333333333
9088,255,204,2,7.97487
9089,157,77,8,4.90937
9090,43,15,15,1.3445233333333333
9091,189,66,3,5.90965
9092,181,104,15,5.66005
9093,76,42,16,2.3765733333333334
9094,266,199,3,8.3187
9095,152,75,17,4.753026666666667
9096,132,12,2,4.12692
9097,161,40,16,5.03393
9098,285,278,2,8.913756666666666
9099,138,95,3,4.315606666666667
9100,75,75,8,2.34575
9101,161,20,12,5.033663333333333
9102,224,154,6,7.00504
9103,100,17,3,3.12656
9104,228,88,9,7.129213333333333
9105,48,42,6,1.5011999999999999
9106,200,175,6,6.255
9107,223,194,1,6.97431
9108,121,50,9,3.78353
9109,122,45,14,3.8147266666666666
9110,224,117,8,7.004546666666666
9111,280,182,7,8.75616
9112,151,87,1,4.721923333333333
9113,84,67,6,2.627013333333333
9114,98,53,2,3.0645133333333336
9115,180,138,17,5.629239999999999
9116,250,178,10,7.818206666666666
9117,44,38,3,1.3760933333333334
9118,152,70,6,4.75296
9119,41,17,15,1.2820233333333333
9120,86,62,13,2.6894733333333334
9121,186,174,11,5.8173
9122,179,164,7,5.598323333333333
9123,237,75,1,7.410410000000001
9124,134,67,17,4.19018
9125,204,135,17,6.37952
9126,232,98,4,7.2543999999999995
9127,29,24,10,0.9069566666666666
9128,188,51,12,5.878186666666667
9129,161,121,7,5.03501
9130,211,153,1,6.598603333333333
9131,67,52,20,2.095336666666667
9132,223,184,11,6.974176666666667
9133,105,102,12,3.28401
9134,279,194,11,8.725056666666665
9135,189,150,9,5.910769999999999
9136,228,196,11,7.130653333333334
9137,98,84,2,3.0649266666666666
9138,62,12,12,1.9384866666666667
9139,212,135,5,6.629626666666667
9140,237,217,15,7.412303333333334
9141,72,12,17,2.2511200000000002
9142,89,38,8,2.7829433333333333
9143,267,15,3,8.34751
9144,289,194,13,9.03769
9145,109,64,16,3.4085566666666667
9146,166,89,17,5.1909
9147,161,119,18,5.034983333333333
9148,24,10,19,0.7504533333333333
9149,92,67,7,2.87712
9150,196,42,13,6.128173333333334
